 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11867488;"Espectáculo infantil: 'Un baúl viajero'.";"";"1";"0";"";"";"2022-12-14 00:00:00.0";"2022-12-14 23:59:00.0";"18:00";"Plaza Nueva  Dos viajeros recorren el mundo en busca de aventuras, llenando su baúl de las cosas más importantes de la vida: las sonrisas, la amistad, el amor, generosidad, tolerancia? Entremetidos cuentos, sorprendentes números de magia, juegos participativos, canciones y bailes, mucha diversión con fantasía e imaginación para que niños y mayores disfruten de este espectáculo. Duración: 60 min. Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e53f4c65600e4810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Exposiciones";"";
11693844;"Espectros";"18 euros";"0";"1";"M,X,J,V,S,D";"";"2023-01-26 00:00:00.0";"2023-03-05 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fddd11e4daf0810VgnVCM1000001d4a900aRCRD";"Espectros";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63edd11e4daf0810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/TeatroPerformance";"";
11852403;"Esperando al Rey Mago";"";"1";"0";"";"";"2022-12-27 00:00:00.0";"2022-12-27 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a9cbeee3f994810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"1,5";"CALLE";"ENRIQUE D'ALMONTE";"1";"SALAMANCA";"FUENTE DEL BERRO";"28028";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"/contenido/actividades/CircoMagia";"/usuario/Niños";
11738884;"Estudio de grabación";"";"1";"1";"L,M,X,J,V";"";"2022-09-01 00:00:00.0";"2023-07-01 23:59:00.0";"";"Si eres solista o formas parte de un grupo musical. Si no tienes editado ningún trabajo discográfico y quieres tener la posibilidad de darlo a conocer, ahora tienes la oportunidad. Acércate, infórmate de las condiciones y haz tu solicitud. Podrás grabar una maqueta con cuatro temas  ¡totalmente gratis!";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c662f16335f32810VgnVCM1000001d4a900aRCRD";"Programa de actividades Centro Sociocultural Almirante Churruca";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f22064b68b893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Almirante Churruca (Latina)";"1";"CALLE";"FUENTE DEL TIRO";"72";"LATINA";"LAS AGUILAS";"28024";"433786";"4470559";"40.3829835905706";"-3.7800890564106613";"/contenido/actividades/Musica";"";
11867538;"Etiopia cristiana: Lalibela. La nueva Jerusalén soñada";"";"1";"0";"";"";"2022-12-14 00:00:00.0";"2022-12-14 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcf64c65600e4810VgnVCM1000001d4a900aRCRD";"Ciclo de conferencias 'Últimos viajes por África central'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=570428370c283810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)";"1,6";"PASEO";"FERNÁN NÚÑEZ";"24";"RETIRO";"LOS JERONIMOS";"28009";"442345";"4474221";"40.4166091081099";"-3.6795930368034804";"/contenido/actividades/ConferenciasColoquios";"";
11768358;"Eurípides Laskaridis «Relic»";"18 euros";"0";"1";"X,J";"";"2023-02-01 00:00:00.0";"2023-02-02 23:59:00.0";"20:00";"A las 20 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d00afbfa0423810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11768235;"Eva Illouz y el fín del amor";"Gratuito con previa descarga de invitación una semana antes de la actividad";"0";"0";"";"";"2023-02-14 00:00:00.0";"2023-02-14 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b2cafbfa0423810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ConferenciasColoquios";"";
11856436;"Exótica for change";"";"1";"0";"";"";"2022-12-16 00:00:00.0";"2022-12-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=588a2da1e99a4810VgnVCM1000001d4a900aRCRD";"CelloGayageum";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7bdf0312c54b7710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/Musica";"";
11864105;"Exótica for change";"";"1";"0";"";"";"2022-12-09 00:00:00.0";"2022-12-09 23:59:00.0";"19:00";"Asociación Ritmo Viltal.Organización y desarrollo del proyecto Asociación Ritmo Vital / Neo percusión con el apoyo de Fundación la Caixa - Art for Change. Colabora Tempo Musical. Juan José Guillem Piqueras, Presidente de la Asociación Ritmo Vital.El proyecto 'Exótica for Change' liderado por Asociación Ritmo Vital / Neo percusión, está destinado a personas con necesidades educativas especiales.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec7df71b60dc4810VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural Carril del Conde";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/DanzaBaile";"/usuario/Discapacitados";
11847203;"Exploradores";"";"1";"0";"";"";"2022-12-11 00:00:00.0";"2022-12-11 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee997db7fe574810VgnVCM2000001f4a900aRCRD";"Exploradores";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91f87db7fe574810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db73abd0991ce210VgnVCM1000000b205a0aRCRD";"Parque Santa Eugenia";"2";"CALLE";"Cerro Almodóvar";"1";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"448352";"4470258";"40.38131130575197";"-3.608459149580722";"/contenido/actividades/ActividadesCalleArteUrbano";"/usuario/Niños";
11852494;"Exposición de Acuarelas";"";"1";"1";"L,M,X,J,V,S";"";"2022-12-01 00:00:00.0";"2022-12-17 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a083b8b280a94810VgnVCM2000001f4a900aRCRD";"Exposición de Acuarelas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1eb1b8b280a94810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/Exposiciones";"";
11864589;"Exposición de acuarela; Del Paisaje a la Abstracción";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-03 00:00:00.0";"2022-12-29 23:59:00.0";"";"Exposición a cargo de Alfredo Virgüez Horario de lunes a viernes de 9 a 21 horas Sábados y domingos de 9:30 a 20 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff965ef289dc4810VgnVCM1000001d4a900aRCRD";"Actividades. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo). Octubre 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4c4bf1731221610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)";"1";"CALLE";"MIRA EL RIO";"4";"FUENCARRAL-EL PARDO";"EL PARDO";"28048";"434105";"4485730";"40.519673311658686";"-3.7779055687726535";"/contenido/actividades/Exposiciones";"";
11826307;"Exposición de Alejandra Bonmatí Arnau";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-11-01 00:00:00.0";"2022-12-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2b9be0c664f3810VgnVCM2000001f4a900aRCRD";"Exposición de Alejandra Bonmatí Arnau";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad270a3c214f3810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SÉPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449282";"4477702";"40.448428925762634";"-3.5980969888187393";"/contenido/actividades/Exposiciones";"";
11867617;"Exposición de pintura en el Centro Cultural Teresa de Calcuta";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-05 00:00:00.0";"2022-12-30 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc71afe3f51e4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f50e1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Teresa de Calcuta (Barajas)";"1";"PLAZA";"NAVIO";"4";"BARAJAS";"ALAMEDA DE OSUNA";"28042";"450174";"4478461";"40.45531140556268";"-3.587638001688095";"/contenido/actividades/Exposiciones";"";
11827109;"Exposición de Pintura y Escultura: África nuestra cuna olvidada";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-02 00:00:00.0";"2022-12-28 23:59:00.0";"";"Exposición.A cargo de Rosa María Angeles Iznaola Rodríguez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=53e70965335f3810VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Noviembre 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb478ad174414510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/Exposiciones";"";
11864486;"Exposición de Pintura: Y el Corazón Colores";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-01 00:00:00.0";"2022-12-30 23:59:00.0";"";"Exposición de Pintura (acuarelas, carboncillo) de Carlos Perón Rodriguez Horario de lunes a viernes de 9:30 a 14 horas y de 16:30 a 21:30 horas Sábados de 9 a 14 horas Domingos y festivos cerrado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2feb5ef289dc4810VgnVCM1000001d4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Noviembre 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=add7f3d685c54510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"1";"PLAZA";"ISLAS AZORES";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441699";"4482933";"40.49504564211655";"-3.6880070256093758";"/contenido/actividades/Exposiciones";"";
11859393;"Exposición de tarjetas navideñas infantiles de los colegios del Distrito";"";"1";"1";"L,M,X,J,V,S";"";"2022-12-15 00:00:00.0";"2023-01-07 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7a96aeeb0eb4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa del Reloj (Arganzuela)";"0";"PASEO";"CHOPERA";"6";"ARGANZUELA";"CHOPERA";"28045";"440586";"4471782";"40.394522745106734";"-3.7000855961559855";"/contenido/actividades/FiestasNavidadesReyes";"";
11867583;"Exposición de tradiciones madrileñas 'Historias que me contaron y no puedo olvidar'.";"";"1";"1";"L,M,X,J,V,S";"";"2022-12-01 00:00:00.0";"2023-01-06 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b4eafe3f51e4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/Exposiciones";"";
11867912;"Exposición del Certamen de Pintura Rápida  al  Aire Libre `Maruja Mallo´";"";"1";"1";"L,M,X,J,V,S";"";"2022-12-19 00:00:00.0";"2023-01-13 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0927b5bd1e4810VgnVCM1000001d4a900aRCRD";"Exposición del I Certamen de Pintura Rápida  al  Aire Libre `Maruja Mallo´";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb17d59e5a1e4810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/Exposiciones";"";
11867331;"Exposición del concurso de fotografía 'Madrid, pasen y vean'.";"";"0";"1";"M,X,J,V,S,D";"25/12/2022;24/12/2022;31/12/2022;1/1/2023;6/1/2023;";"2022-12-02 00:00:00.0";"2023-04-02 23:59:00.0";"12:00";"El IIIconcurso de fotografía del Museo de Historia de Madrid, 'Madrid, pasen y vean', tuvo un gran éxito de participación con más de seiscientas fotografías presentadas. De ellas, el jurado eligió cuarenta finalistas, entre las que se encontraban los tres primeros premios.   La exposición muestra estas cuarenta fotografías que se pueden ver en el horario habitual el museo en el Patio de Acogida. A fin de elegir la fotografía a la que se otorgará el Premio del jurado popular, se ha habilitado una urna para que los visitantes que se acerquen al museo puedan votar su favorita de entre las cuarenta expuestas. La votación estará habilitada hasta el 30 de diciembre de 2022.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f899fc2331cd4810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD";"Museo de Historia de Madrid";"1,6";"CALLE";"FUENCARRAL";"78";"CENTRO";"JUSTICIA";"28004";"440550";"4475251";"40.42577054821346";"-3.700845660719608";"/contenido/actividades/Exposiciones";"";
11832014;"Exposición José María Gallego: ilustrando la aventura";"";"1";"1";"M,X,J,V,S,D";"";"2022-10-28 00:00:00.0";"2022-12-11 23:59:00.0";"13:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bab53d6192414810VgnVCM1000001d4a900aRCRD";"Exposición José María Gallego: ilustrando la aventura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91853d6192414810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26a38ed67151c010VgnVCM2000000c205a0aRCRD";"Imprenta Municipal - Artes del libro";"1,6";"CALLE";"CONCEPCION JERONIMA";"15";"CENTRO";"EMBAJADORES";"28012";"440146";"4473936";"40.4138864430981";"-3.7054840717141966";"";"";
11630658;"Exposición permanente de las obras del escultor Andrés Lasanta";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-01-01 00:00:00.0";"2022-12-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b7acadcd279f710VgnVCM1000001d4a900aRCRD";"Exposición permanente de las obras del escultor Andrés Lasanta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0909cadcd279f710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMÁN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"/contenido/actividades/Exposiciones";"";
11483767;"Exposición pintura: Melines XVII";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-12-01 00:00:00.0";"2022-12-29 23:59:00.0";"";"Exposición de pintura, a cargo de Emiliana Cuesta Horario de 9 a 14 horas y de 16 a 21 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf43d090f663c710VgnVCM2000001f4a900aRCRD";"Actividades. Centro Sociocultural Valle Inclán (Fuencarral - El Pardo). Noviembre 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bb8f930fbc54510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)";"1";"CALLE";"ARZOBISPO MORCILLO";"7";"FUENCARRAL-EL PARDO";"LA PAZ";"28029";"441233";"4481384";"40.48106787416528";"-3.6933504628706095";"/contenido/actividades/Exposiciones";"";
11752002;"Exposición 'El enigma Laforet'";"";"1";"1";"L,M,X,J,V";"";"2022-11-11 00:00:00.0";"2022-12-16 23:59:00.0";"08:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=417ee56a5d9d2810VgnVCM2000001f4a900aRCRD";"Exposición 'El enigma Laforet'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd5ee56a5d9d2810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/Exposiciones";"";
11507545;"Exposición 'Sanando en red: sanación colectiva frente a la violencia machista'";"";"1";"1";"L,M,X,J,V";"9/11/2021;14/4/2022;15/4/2022;15/8/2022;12/10/2022;9/11/2022;1/11/2022;6/12/2022;8/12/2022;26/12/2022;";"2021-11-02 00:00:00.0";"2022-12-30 23:59:00.0";"";"Esta exposición quiere visibilizar las diferentes expresiones de la violencia machista a través del testimonio y trabajo colectivo de mujeres del distrito. Pero, sobre todo, queremos dar a conocer el papel transformador y sanador de las redes de apoyo a la hora de ayudarnos a identificar, reparar y fortalecer las capacidades que toda mujer tenemos para afrontar la violencia machista.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28e4a482a46cc710VgnVCM1000001d4a900aRCRD";"Sanando en red. Laboratorio fotográfico para la sanación colectiva frente a la violencia machista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab29f72f9577b710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e46dfffe772a510VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Gloria Fuertes. Vicálvaro";"1";"AVENIDA";"REAL";"14";"VICALVARO";"CASCO H.VICALVARO";"28032";"448473";"4472636";"40.40274516135535";"-3.6072257008596313";"/contenido/actividades/Exposiciones";"";
